State,Industry,Series.ID,Month,Turnover
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Mar,210.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Apr,227.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 May,241.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Jun,236.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Jul,228.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Aug,211.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Sep,233.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Oct,233.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Nov,266.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1989 Dec,362.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Jan,224.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Feb,193.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Mar,232.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Apr,239.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 May,274.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Jun,239.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Jul,236.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Aug,232.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Sep,244.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Oct,264.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Nov,285.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1990 Dec,387
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Jan,245.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Feb,209.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Mar,230.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Apr,265.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 May,294.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Jun,255.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Jul,290.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Aug,259
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Sep,258.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Oct,307.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Nov,301
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1991 Dec,428.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Jan,292.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Feb,259.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Mar,264.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Apr,294.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 May,318.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Jun,301.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Jul,304.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Aug,254.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Sep,265.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Oct,294
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Nov,299.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1992 Dec,403.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Jan,259.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Feb,223.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Mar,248.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Apr,257.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 May,292.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Jun,275.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Jul,267.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Aug,244.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Sep,261.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Oct,276.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Nov,291.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1993 Dec,415.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Jan,265.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Feb,225.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Mar,267.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Apr,275.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 May,286.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Jun,268.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Jul,256.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Aug,255.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Sep,275.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Oct,288.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Nov,296.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1994 Dec,418.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Jan,276.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Feb,240
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Mar,273.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Apr,301
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 May,300.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Jun,296.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Jul,294.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Aug,288.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Sep,296.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Oct,305.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Nov,325.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1995 Dec,472.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Jan,313.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Feb,287.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Mar,302.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Apr,318.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 May,333.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Jun,309.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Jul,338.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Aug,321.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Sep,316.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Oct,333.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Nov,341.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1996 Dec,494.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Jan,334.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Feb,277
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Mar,296
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Apr,320.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 May,355.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Jun,321.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Jul,334.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Aug,307.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Sep,320.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Oct,339.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Nov,355.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1997 Dec,521.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Jan,322
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Feb,272
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Mar,290.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Apr,330.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 May,367.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Jun,327
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Jul,347.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Aug,323.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Sep,344.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Oct,367.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Nov,356.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1998 Dec,533
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Jan,341.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Feb,279.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Mar,309.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Apr,360.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 May,358.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Jun,333.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Jul,350.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Aug,346.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Sep,358.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Oct,375.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Nov,399.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,1999 Dec,591.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Jan,348.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Feb,290
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Mar,339.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Apr,338
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 May,376.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Jun,414.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Jul,308.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Aug,321
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Sep,415.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Oct,369
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Nov,373.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2000 Dec,564
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Jan,346.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Feb,288.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Mar,349
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Apr,384.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 May,416.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Jun,373.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Jul,367.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Aug,349
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Sep,369.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Oct,399.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Nov,416.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2001 Dec,609.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Jan,409.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Feb,343.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Mar,385.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Apr,376.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 May,419.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Jun,361.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Jul,368.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Aug,372.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Sep,387
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Oct,418.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Nov,448.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2002 Dec,633.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Jan,396.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Feb,327.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Mar,375.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Apr,403.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 May,415.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Jun,395.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Jul,386.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Aug,379.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Sep,409.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Oct,436.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Nov,464.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2003 Dec,656.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Jan,424.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Feb,352.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Mar,384.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Apr,397.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 May,441
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Jun,424.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Jul,400.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Aug,381.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Sep,419.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Oct,438.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Nov,453.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2004 Dec,655.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Jan,445.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Feb,352.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Mar,420.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Apr,404.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 May,442.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Jun,436.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Jul,401.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Aug,396.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Sep,428.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Oct,445.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Nov,464.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2005 Dec,642
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Jan,430.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Feb,346.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Mar,401.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Apr,424.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 May,448.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Jun,434
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Jul,412.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Aug,411.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Sep,449.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Oct,475.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Nov,486.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2006 Dec,691.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Jan,452.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Feb,374.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Mar,439.8
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Apr,445.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 May,466
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Jun,481.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Jul,456.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Aug,441.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Sep,463.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Oct,520.9
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Nov,526
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2007 Dec,742.4
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Jan,510.3
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Feb,428.7
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Mar,443
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Apr,502.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 May,523.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Jun,470.2
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Jul,482
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Aug,460.6
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Sep,483.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Oct,515.5
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Nov,531.1
NSW,"Clothing, footwear and personal accessory retailing",A3349871W,2008 Dec,787.1
